id,iteration,target_feature,pseudo_feature,actual_feature,distance,selection_method,is_valid,target_label,group_key
job_224_Mn_fe_-1.419_n4_generated_crystals_cif__gen_3,9,-2.1,-2.0047879219055176,-2.015972852706909,0.0952120780944825,dropout,0,0,LiMn2O4
job_117_Ti_fe_-0.811_n4_generated_crystals_cif__gen_1,9,-2.1,-3.199125289916992,-3.222450017929077,1.099125289916992,dropout,0,0,LiTi2O4
job_178_Mg_fe_-1.353_n4_generated_crystals_cif__gen_1,9,-2.1,-2.138878345489502,-2.1866466999053955,0.0388783454895018,dropout,0,0,LiMg2O4
job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_3,9,-2.1,-2.156033515930176,-2.2419798374176025,0.0560335159301756,dropout,0,0,LiCr2O4
job_200_Cr_fe_-1.108_n4_generated_crystals_cif__gen_2,9,-2.1,-2.1567392349243164,-2.187739610671997,0.0567392349243163,dropout,0,0,LiCr2O4
job_126_Cr_fe_-0.901_n4_generated_crystals_cif__gen_2,9,-2.1,-2.1572184562683105,-2.234515428543091,0.0572184562683104,dropout,0,0,LiCr2O4
job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_0,9,-2.1,-2.157994747161865,-2.2454543113708496,0.0579947471618647,dropout,0,0,LiCr2O4
job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_2,9,-2.1,-2.15815806388855,-2.209388256072998,0.0581580638885497,dropout,0,0,LiCr2O4
job_013_Cr_fe_-1.388_n4_generated_crystals_cif__gen_0,9,-2.1,-2.158205509185791,-2.2145888805389404,0.0582055091857909,dropout,0,0,LiCr2O4
job_171_Cr_fe_-1.042_n4_generated_crystals_cif__gen_2,9,-2.1,-2.158375263214112,-2.175285577774048,0.0583752632141116,dropout,1,1,LiCr2O4
job_089_Ni_fe_-1.410_n4_generated_crystals_cif__gen_0,10,-2.1,-1.0595252513885498,-1.0637495517730713,1.0404747486114505,dropout,0,0,Li(NiO2)2
job_002_Ni_fe_-1.402_n4_generated_crystals_cif__gen_0,10,-2.1,-1.0608927011489868,-1.0407291650772097,1.0391072988510133,dropout,0,0,Li(NiO2)2
job_241_Co_fe_-1.145_n4_generated_crystals_cif__gen_2,10,-2.1,-1.424928903579712,-1.3559165000915527,0.6750710964202882,dropout,0,0,Li(CoO2)2
job_021_Mg_fe_-1.413_n4_generated_crystals_cif__gen_0,10,-2.1,-2.2249059677124023,-2.307190656661988,0.1249059677124022,dropout,0,0,LiMg2O4
job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_1,10,-2.1,-0.8788458108901978,-0.9629971981048584,1.2211541891098023,dropout,0,0,Li(NiO2)2
job_119_Ti_fe_-1.262_n4_generated_crystals_cif__gen_3,10,-2.1,-3.1549408435821533,-3.179781913757324,1.0549408435821532,dropout,0,0,LiTi2O4
job_168_Co_fe_-1.301_n4_generated_crystals_cif__gen_3,10,-2.1,-1.4101637601852417,-1.4167627096176147,0.6898362398147584,dropout,0,0,Li(CoO2)2
job_011_Mg_fe_-1.305_n4_generated_crystals_cif__gen_0,10,-2.1,-2.223341703414917,-2.179306745529175,0.1233417034149169,dropout,1,1,LiMg2O4
job_154_Mn_fe_-1.207_n4_generated_crystals_cif__gen_1,10,-2.1,-2.0413529872894287,-2.0003502368927,0.0586470127105713,dropout,0,0,LiMn2O4
job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_0,10,-2.1,-2.0408365726470947,-1.930472493171692,0.0591634273529053,dropout,0,0,LiMn2O4
job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_3,10,-2.1,-2.0398170948028564,-2.0083227157592773,0.0601829051971436,dropout,0,0,LiMn2O4
job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_0,10,-2.1,-2.0384061336517334,-2.0098371505737305,0.0615938663482666,dropout,0,0,LiMn2O4
job_232_Mn_fe_-1.004_n4_generated_crystals_cif__gen_1,10,-2.1,-2.0371556282043457,-2.0107791423797607,0.0628443717956543,dropout,0,0,LiMn2O4
job_069_Mn_fe_-1.295_n4_generated_crystals_cif__gen_0,10,-2.1,-2.037083387374878,-1.9121254682540887,0.0629166126251221,dropout,0,0,LiMn2O4
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_2,10,-2.1,-2.0345754623413086,-2.003902673721313,0.0654245376586915,dropout,0,0,LiMn2O4
job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_3,10,-2.1,-2.0329930782318115,-1.9345104694366453,0.0670069217681885,dropout,0,0,LiMn2O4
